1471223701, 24698
1471226401, 19131
1471227302, 18725
1471228203, 19077
1471229101, 19485
1471230002, 20881
1471230901, 21315
1471233601, 23005
1471234500, 22825
1471235401, 22662
1471262401, 25186
1471263301, 25362
1471303801, 23233
1471304701, 24201
1471305600, 23544
1471308301, 20581
1471309200, 21624
1471311902, 17717
1471314606, 17873
1471316400, 16103
1471317301, 16609
1471318201, 15872
1471319102, 14780
1471320001, 14614
1471320900, 14659
1471321801, 15489
1471322701, 15588
1471323601, 14700
1471324500, 17175
1471325400, 18599
1471326301, 18300
1471327201, 18873
1471398300, 21891
1471399201, 24316
1471401001, 31685
1471401901, 28719
1471402801, 28473
1471404602, 28754
1471405500, 30285
1471406401, 29061
1471407301, 30319
1471408201, 23982
1471409101, 15010
1471410000, 15459
1471410902, 16330
1471411800, 15379
1471412701, 15108
1471413601, 15288
1471415401, 18521
1471416301, 18370
1471417200, 15805
1471418102, 13325
1471425862, 13613
1471426458, 16188
1471446901, 32912
1471447801, 29150
1471448701, 30704
1471449600, 31909
1471451401, 30589
1471452301, 32686
1471455001, 67289
1471456801, 73080
1471457700, 78427
1471458601, 79010
1471460401, 90958
1471461300, 97142
1471462201, 94708
1471463101, 107622
1471464001, 128392
1471465800, 105505
1471473921, 39435
1471481100, 39713
1471482901, 56086
1471483801, 55693
1471484701, 55067
1471485601, 53803
1471486501, 44864
1471487401, 54047
1471489200, 56918
1471490101, 41198
1471491000, 34763
1471492801, 33358
1471493700, 29035
1471494601, 30142
1471495500, 30242
1471496401, 11789
1471497300, 13401
1471499100, 16768
1471500000, 17968
1471500901, 18496
1471568401, 54435
1471570200, 44064
1471571106, 53169
1471572002, 57472
1471572901, 56858
1471573801, 57228
1471575601, 45326
1471576501, 49131
1471578301, 40134
1471579201, 34197
1471580101, 33635
1471581000, 34357
1471581901, 35070
1471582801, 36711
1471583700, 35060
1471584601, 30339
1471624201, 46469
1471634101, 49296
1471650302, 30865
1471652101, 35632
1471653000, 37096
1471660201, 27391
1471661100, 26209
1471662001, 19032
1471662900, 19556
1471663801, 20120
1471664700, 14368
1471665601, 17689
1471666501, 20006
1471667400, 18848
1471668300, 17975
1471670101, 18233
1471671000, 18802
1471671901, 18822
1471672801, 16785
1471709701, 109127
1471710601, 123083
1471711502, 84903
1471712401, 86964
1471713301, 90704
1471714201, 96388
1471715101, 100431
1471716000, 105244
1471716901, 84264
1471718701, 86316
1471719600, 83255
1471720501, 76753
1471721401, 63749
1471722300, 74466
1471723201, 81699
1471724100, 85175
1471725001, 77442
1471725900, 81683
1471726801, 78955
1471736701, 43365
1471737600, 42934
1471738500, 45556
1471740301, 43899
1471741201, 39907
1471742100, 39907
1471743001, 38751
1471744801, 42859
1471745700, 46645
1471746601, 45873
1471747500, 44693
1471748400, 48729
1471749300, 45799
1471750201, 47151
1471751100, 33560
1471752000, 34656
1471752901, 36114
1471753802, 32888
1471754701, 36948
1471755600, 28972
1471756501, 14828
1471799702, 107462
1471807808, 87605
1471809601, 97149
1471810500, 73230
1471811418, 83019
1471812300, 82190
1471813201, 82146
1471814109, 60682
1471815017, 24873
1471816801, 36728
1471817700, 41000
1471819501, 39295
1471820401, 46321
1471822200, 49193
1471823101, 35688
1471824900, 38663
1471825801, 40659
1471827601, 39604
1471828501, 41034
1471829401, 40172
1471830301, 40400
1471831201, 31192
1471832101, 37188
1471833002, 42222
1471834801, 42648
1471836600, 45350
1471837501, 47833
1471904101, 33449
1471906800, 46710
1471907701, 52841
1471911301, 46721
1471912201, 41069
1471914000, 49036
1471914901, 49499
1471915801, 26111
1471916701, 30203
1471917601, 31722
1471918500, 32693
1471919401, 28369
1471921201, 31938
1471922101, 18744
1471923001, 18710
1471923901, 19316
1471924801, 19646
1471926601, 19570
1471927500, 19337
1471928400, 19076
1471929301, 19972
1471952906, 51387
1472000401, 54252
1472001304, 56103
1472002200, 53044
1472003101, 54589
1472004001, 28227
1472004901, 30336
1472006703, 36774
1472007600, 38185
1472009403, 34879
1472011200, 37262
1472012101, 36212
1472013901, 27883
1472016601, 28380
1472017500, 27884
1472020201, 27752
1472086801, 28033
1472088601, 33942
1472091318, 30790
1472092218, 33939
1472093101, 35516
1472094001, 32750
1472096700, 31809
1472097601, 27785
1472153270, 116445
1472167099, 34946
1472169658, 35834
1472180600, 39804
1472185279, 25864
1472186768, 14515
1472187601, 15905
1472427902, 32195
1472428800, 40935
1472429701, 46125
1472430600, 47833
1472431501, 38911
1472433300, 43572
1472435101, 12963
1472436901, 12511
1472439601, 17812
1472441401, 18999
1472443200, 20547
1472444101, 13043
1472512501, 24201
1472513401, 23672
1472514301, 26684
1472515200, 31663
1472517001, 48449
1472517901, 50249
1472518801, 48230
1472519701, 38321
1472522401, 51614
1472523301, 54098
1472524200, 48415
1472526001, 54104
1472526905, 53029
1472528701, 45184
1472530501, 47234
1472531401, 46922
1472598901, 33557
1472599801, 14125
1472605203, 32007
1472606101, 33626
1472609701, 35321
1472610601, 38005
1472611501, 41236
1472612401, 40996
1472615100, 34995
1472616000, 33517
1472616901, 30516
1472617801, 29878
1472618701, 28190
1472620501, 18509
1472639401, 15010
1472658177, 23188
1472666401, 76751
1472686201, 22287
1472687100, 24174
1472688000, 28353
1472689800, 38996
1472691600, 41177
1472692501, 34714
1472693400, 38714
1472694300, 40540
1472695201, 23611
1472697000, 23631
1472724900, 13790
1472733900, 19362
1472773501, 34691
1472776200, 30150
1472777102, 31334
1472778001, 33184
1472778901, 30470
1472783401, 35559
1472784300, 36424
1472785200, 36524
1472786263, 14054
1472788801, 9113
1472790600, 10447
1472791501, 9784
1472792400, 9446
1472862600, 26770
1472863501, 28065
1472865300, 27618
1472866201, 28417
1472868900, 20430
1472870700, 20929
1472871601, 22655
1472872501, 24463
1472873401, 24948
1472875201, 17150
1472876100, 17343
1472877001, 17276
1472878800, 20397
1472879701, 18309
1472880601, 18591
1472881501, 18912
1472882400, 14687
1472887802, 11636
1472903100, 18825
1472904002, 19522
1472904901, 22175
1472906701, 18710
1472909401, 20894
1472911200, 22288
1472912101, 26577
1472913005, 30738
1472919301, 50070
1472920200, 54001
1472921101, 55770
1472922063, 52225
1472922901, 52482
1472923801, 56549
1472924701, 62497
1472925867, 61407
1472928300, 70180
1472929200, 72047
1472930101, 77575
1472933297, 76291
1472934600, 73025
1472957100, 33712
1472958000, 37049
1472958902, 37537
1473001201, 85457
1473003001, 82148
1473003900, 89310
1473004801, 90027
1473006600, 84763
1473007500, 80301
1473008401, 86371
1473009305, 94956
1473011101, 107420
1473022801, 88840
1473024600, 99044
1473026401, 27206
1473029101, 23442
1473030901, 21210
1473031801, 17957
1473041701, 12524
1473046201, 13788
1473047101, 14545
1473048001, 16025
1473048900, 11704
1473050701, 12008
1473052501, 13011
1473100201, 84813
1473102901, 83506
1473103800, 86522
1473106501, 55888
1473111001, 47186
1473116400, 27427
1473118201, 18324
1473119100, 17830
1473120000, 18020
1473120900, 19487
1473121800, 18404
1473122701, 16144
1473127200, 12189
1473128100, 12813
1473129900, 13991
1473131701, 13394
1473132601, 13852
