1471223701, 15634
1471226401, 11438
1471227302, 10729
1471228203, 11984
1471229101, 12413
1471230002, 11194
1471230901, 10684
1471233601, 10290
1471234500, 10948
1471235401, 11501
1471262401, 22750
1471263301, 23028
1471303801, 25358
1471304701, 24256
1471305600, 25091
1471308301, 18236
1471309200, 11286
1471311902, 10503
1471314606, 11007
1471316400, 12063
1471317301, 13555
1471318201, 14306
1471319102, 14950
1471320001, 15216
1471320900, 12373
1471321801, 12434
1471322701, 11549
1471323601, 12067
1471324500, 13178
1471325400, 13386
1471326301, 14275
1471327201, 15558
1471398300, 17808
1471399201, 12097
1471401001, 11904
1471401901, 11105
1471402801, 10858
1471404602, 9736
1471405500, 8059
1471406401, 8986
1471407301, 10321
1471408201, 10979
1471409101, 9340
1471410000, 10629
1471410902, 11491
1471411800, 11381
1471412701, 11942
1471413601, 13300
1471415401, 16442
1471416301, 18476
1471417200, 15798
1471418102, 15636
1471425862, 29035
1471426458, 27997
1471446901, 28080
1471447801, 29099
1471448701, 28458
1471449600, 28390
1471451401, 32462
1471452301, 33359
1471455001, 31713
1471456801, 37070
1471457700, 38078
1471458601, 41464
1471460401, 38084
1471461300, 38317
1471462201, 41813
1471463101, 42163
1471464001, 41219
1471465800, 35328
1471473921, 29914
1471481100, 18367
1471482901, 15096
1471483801, 13567
1471484701, 13479
1471485601, 13725
1471486501, 14180
1471487401, 13537
1471489200, 13985
1471490101, 14600
1471491000, 13589
1471492801, 14625
1471493700, 13918
1471494601, 14946
1471495500, 15403
1471496401, 15447
1471497300, 16707
1471499100, 18562
1471500000, 16711
1471500901, 17517
1471568401, 16635
1471570200, 15238
1471571106, 15621
1471572002, 15405
1471572901, 15715
1471573801, 15401
1471575601, 15514
1471576501, 15247
1471578301, 13716
1471579201, 13736
1471580101, 14013
1471581000, 14550
1471581901, 14015
1471582801, 12675
1471583700, 13773
1471584601, 14030
1471624201, 38528
1471634101, 43358
1471650302, 31240
1471652101, 20694
1471653000, 21697
1471660201, 18063
1471661100, 18815
1471662001, 19774
1471662900, 19835
1471663801, 20522
1471664700, 17040
1471665601, 15001
1471666501, 12958
1471667400, 13926
1471668300, 12722
1471670101, 13225
1471671000, 13718
1471671901, 15601
1471672801, 17752
1471709701, 37802
1471710601, 38443
1471711502, 42456
1471712401, 42184
1471713301, 42157
1471714201, 37988
1471715101, 38200
1471716000, 40003
1471716901, 37449
1471718701, 50372
1471719600, 52713
1471720501, 54600
1471721401, 57615
1471722300, 60623
1471723201, 61106
1471724100, 60201
1471725001, 55612
1471725900, 34195
1471726801, 29934
1471736701, 24131
1471737600, 24502
1471738500, 23499
1471740301, 23196
1471741201, 14889
1471742100, 12090
1471743001, 13343
1471744801, 10754
1471745700, 11421
1471746601, 10713
1471747500, 9129
1471748400, 9464
1471749300, 11917
1471750201, 11463
1471751100, 11759
1471752000, 10103
1471752901, 10782
1471753802, 11018
1471754701, 12103
1471755600, 13184
1471756501, 13949
1471799702, 43911
1471807808, 53281
1471809601, 50167
1471810500, 50083
1471811418, 39056
1471812300, 42146
1471813201, 40512
1471814109, 42153
1471815017, 43049
1471816801, 40226
1471817700, 35638
1471819501, 32995
1471820401, 32715
1471822200, 27857
1471823101, 23914
1471824900, 22038
1471825801, 21933
1471827601, 17398
1471828501, 18012
1471829401, 17002
1471830301, 15723
